id,like_movie,movie_id,user_id
2183,1,6264654,63213
2184,1,5562070,63213
2185,1,66921,105556
2186,1,10155932,25
2187,1,7949218,106971
2188,,13069986,94996
2189,1,2872732,106305
2190,1,10016180,68142
2191,1,50976,47319
2192,1,455944,47319
2193,1,13067118,41266
2194,,3774694,56463
2195,,245574,56463
2196,1,1345836,106667
2197,1,1790864,106667
2198,1,2096673,106667
2199,1,5001718,106667
2200,1,1325004,106667
2201,1,1259571,106667
2202,1,1673434,106667
2203,1,1324999,106667
2204,1,7569592,106667
2205,1,1659337,106667
2206,1,397442,106667
2207,1,1781769,106667
2208,1,993846,106667
2209,1,1798709,106667
2210,1,2278871,106667
2211,1,1343092,106667
2212,1,816692,106667
2213,1,2980516,106667
2214,1,1638002,106667
2215,1,3783958,106667
2216,1,1355644,106667
2217,1,2674426,106667
2218,1,5580390,106667
2219,1,1517451,106667
2220,1,7131622,106667
2221,1,7653254,106667
2222,1,13069986,106667
2223,1,1396484,106667
2224,,13069986,96940
2225,1,96697,80245
2226,1,411008,106771
2227,1,6468322,99137
2228,,840196,106981
2229,1,2911666,105562
2230,1,10083640,106912
2231,1,2076822,81103
2232,1,12801262,68633
2233,,1844624,57071
2234,1,12801262,1
2235,1,4052886,96515
2236,1,2771780,106875
2237,1,3811906,100397
2238,1,10155932,104932
2239,1,6751668,1
2240,1,10168312,77197
2241,1,2872732,46
2242,1,2709768,46
2243,1,112641,104221
2244,,2872732,76096
2245,1,14753620,107143
2246,1,5580390,81103
2247,1,4052886,80075
2248,1,269743,37521
2249,1,4590256,13648
2250,1,120890,75695
2251,1,317705,106667
2252,1,120667,106667
2253,1,3896198,106667
2254,1,290334,106667
2255,1,4154796,106667
2256,1,1477834,106667
2257,1,1843866,106667
2258,1,1211837,106667
2259,1,99487,106667
2260,1,164912,106667
2261,1,1170358,106667
2262,1,385752,106667
2263,1,293429,106667
2264,1,5034838,106667
2265,1,2567026,106667
2266,1,1396484,94901
2267,1,5580390,31429
2268,1,120907,107016
2269,1,3281548,99436
2270,1,66921,73160
2271,1,8026448,73160
2272,1,5580390,73160
2273,1,2771780,73160
2274,1,14757296,79320
2275,1,758752,58218
2276,,2582846,78889
2277,1,2771780,76012
2279,,3811906,56899
2280,,5168832,107008
2281,1,5580390,82693
2282,1,5168832,56028
2283,1,2709768,94181
2284,1,1781769,107023
2285,1,2316801,107023
2286,1,4158110,57796
2287,,10155932,107023
2288,1,5580390,79765
2289,1,6227192,25992
2290,,7221388,65638
2291,1,66921,106973
2292,1,1800241,21473
2293,1,313680,107023
2294,1,5420376,62622
2295,1,9376612,72689
2316,,1291547,104540
2278,,14781024,107258
2296,,6468322,104332
2297,1,1242432,106973
2298,1,107653,73783
2299,1,2883512,107005
2300,1,1935859,101821
2301,1,5039822,86504
2302,1,215129,86504
2303,1,4729430,107030
2304,1,1935859,68142
2305,1,10366460,57720
2306,1,108052,32202
2307,1,10986410,32202
2308,,209144,68873
2309,1,10272386,43466
2310,1,6468322,74265
2311,1,1119646,63213
2312,1,6921996,24189
2313,1,4052886,22186
2314,1,10168312,4658
2315,,5168832,104540
2317,1,2649356,59127
2318,1,10155932,93465
2319,1,109686,105438
2320,1,66921,102796
2321,1,2771780,80245
2322,1,2975590,107046
2323,,10295212,29933
2324,1,1935859,102938
2325,1,2296682,107056
2326,1,437086,107005
2327,1,10062292,106962
2328,1,1405406,106962
2329,1,3811906,101681
2330,1,9844522,107007
2331,1,5675620,87795
2332,1,182576,106670
2333,1,3626476,107296
2334,1,241527,106667
2335,,5168832,90008
2336,1,2278871,107070
2337,1,5311514,107070
2338,1,2296682,49090
2339,1,3626476,85944
2340,1,870154,85944
2341,1,3843168,107086
2342,,8026448,104010
2343,1,1931533,106940
2344,1,108778,107089
2345,1,1035736,106955
2346,1,1950186,104517
2347,1,6751668,104517
2348,1,6257970,104517
2349,1,6468322,104517
2350,1,877057,103981
2351,1,7681970,66202
2352,1,1567432,103981
2353,1,3986420,95102
2354,1,10155932,100391
2355,1,4110568,106483
2356,1,780521,106399
2357,1,87843,98361
2358,,944947,74521
2359,1,3228774,98980
2360,1,4937564,107343
2361,1,119250,37521
2362,1,5433138,98682
2363,,903135,30882
2364,1,13069986,107331
2365,1,6487482,75263
2366,1,10155932,103705
2367,1,6334354,107005
2369,1,4052886,83785
2370,1,10580064,106978
2371,1,4052886,107390
2470,1,208003,65085
2372,1,944947,105713
2373,1,10872600,30882
2374,,4465564,76386
2375,1,1641384,23337
2376,1,4052886,47688
2377,1,4052886,99168
2378,1,4574334,106580
2379,1,4590256,60491
2380,1,9140560,32202
2381,,3673794,107050
2382,,3921180,107050
2383,,6156584,107050
2384,,7078180,106477
2385,1,133093,106585
2386,1,7134908,4167
2387,,314331,106940
2388,1,1035736,106940
2389,1,14781024,65779
2390,1,2179116,107061
2391,1,6473344,107447
2392,1,386676,52462
2394,,6334354,87016
2395,1,99785,58902
2396,1,9848536,90204
2397,,7207398,106007
2398,1,328589,91465
2399,1,13767550,107462
2400,1,349683,86554
2401,1,97757,57807
2402,1,111161,52503
2403,1,1979388,57796
2404,1,10731768,94996
2405,1,903747,79620
2406,,12361974,95192
2407,1,1567432,106771
2408,1,1077368,102525
2409,,4682266,81103
2410,1,254686,73783
2411,1,5420376,106667
2412,1,8179470,63233
2413,,5433138,85709
2414,1,215129,68592
2415,1,1596363,62716
2416,1,467406,63911
2417,1,9421570,1
2418,1,903747,63213
2419,1,7888964,95102
2420,,5039822,75691
2421,,14781024,69128
2422,1,1449175,30527
2423,1,5039822,94181
2424,1,110475,107485
2425,1,10473150,107483
2426,1,1637725,103831
2427,1,2582846,105901
2428,1,9421570,102928
2429,1,4846958,57807
2430,,6264654,93125
2431,1,1396484,96745
2432,1,3811906,96745
2433,1,12851524,90565
2434,1,12851524,32202
2435,1,1935859,86643
2436,1,7798634,86643
2437,1,14411816,38913
2438,1,48605,106971
2439,1,13069986,107492
2440,1,344128,82926
2441,1,5932368,96007
2442,1,360486,86492
2443,1,1130884,86492
2444,1,12851524,80245
2445,1,1441395,103752
2446,1,370263,69245
2447,1,1659337,72807
2448,,5460276,107378
2368,,160862,107378
2449,,215129,59413
2450,1,2404233,107513
2451,1,5180504,85709
2452,1,3811906,85709
2453,1,10155932,106599
2454,1,4590256,106599
2455,1,12682218,98035
2456,1,1935859,88648
2457,1,1099212,1
2458,1,6127004,94901
2459,1,6127004,82693
2460,1,1508238,106740
2461,1,62622,106740
2462,1,8503618,106740
2463,1,80678,106740
2464,1,1392190,106740
2465,1,8042500,47337
2466,1,9421570,72666
2467,,271136,100984
2468,1,14781024,51039
2469,,13069986,88718
2471,1,2948356,27277
2472,1,6468322,60274
2473,,118799,71467
2474,1,6802400,105438
2475,1,4052886,105293
2476,1,10155932,107530
2477,1,454848,106757
2478,1,824747,106757
2479,1,8042500,106216
2480,,14781024,80245
2481,1,4508902,107411
2482,1,215129,24705
2483,1,10954652,95671
2484,1,4052886,76955
2485,1,480249,106734
2486,,6372694,91213
2487,1,7923816,91213
2488,,110413,68873
2393,,7268738,30882
2489,,118799,107549
2490,1,8372094,48523
2491,1,4145384,98744
2492,,8623904,107429
2493,,9243804,103067
2494,,6246322,87924
2495,1,10676012,107304
2496,1,3467638,107304
2497,1,4145384,91392
2498,1,12926146,107304
2499,1,944947,101681
2500,1,4819498,96846
2501,1,2098220,1
2502,,6127004,68142
2503,1,8042500,68142
2504,1,10986410,86260
2505,1,1837492,93851
2506,,8042500,86643
2507,1,4819498,86643
2508,1,10813940,77902
2509,1,6127004,104946
2510,1,1844624,107458
2511,1,3501632,68811
2512,1,144084,107448
2513,1,2306299,87795
2514,,4016454,12263
2515,1,12783454,89159
2516,1,9421570,80468
2517,1,2948356,80468
2518,1,4530422,106740
2519,1,93058,106740
2520,1,114369,106740
2521,,480249,106740
2522,1,86879,106740
2523,1,6723592,106740
2524,1,363163,106740
2525,1,5700672,85709
2526,,5168832,106358
2527,1,1049413,57796
2528,1,13069986,93155
2529,,13069986,107118
2530,,13069986,107153
2531,1,14640242,1
2532,1,6372694,1
2533,1,4649466,57796
2534,1,1524930,57796
2535,1,103905,73783
2536,1,8376234,57796
2537,1,10551608,30882
2538,1,14781024,105790
2539,1,14781024,102888
2540,1,10986410,41392
2541,1,14781024,81176
2542,,10168312,68873
2543,1,120586,80359
2544,1,1520211,46561
2545,1,7949218,19915
2546,1,8385148,19915
2547,1,2637276,103831
2548,1,1092026,97644
2549,1,120890,107484
2550,1,2873282,86779
2551,1,6598238,106819
2552,1,14640242,52196
2553,1,993846,1
2554,,4818804,98526
2555,1,2467372,107458
2556,,1093370,91465
2557,1,37884,106971
2558,1,8772296,107458
2559,1,338013,69245
2560,1,48789,107641
2561,1,4052886,74265
2562,1,12851524,72850
2563,1,4937564,105092
2564,1,3228774,107046
2565,1,387514,1
2566,,1160419,76270
2567,1,14781024,46
2568,1,6127004,46
2569,1,99329,107646
2570,1,6394270,106007
2571,1,8946378,107646
2572,1,1727824,107646
2573,1,443465,107646
2574,1,1980929,107646
2575,1,10168312,100863
2576,,1959563,105081
2577,1,9421570,88648
2578,1,3469046,107648
2579,,2043962,91465
2580,,377092,96745
2581,1,7949218,14994
2582,,6865690,60550
2583,1,9421570,35886
2584,1,7949218,106740
2585,,1661199,103633
2586,1,298203,106660
2588,1,10886166,107417
2589,1,9376612,74458
2590,1,1615065,107497
2591,1,10954652,59757
2592,1,108052,57807
2593,,1959563,46600
2594,,9421570,71401
2595,1,3228774,95275
2596,,5433138,61030
2597,1,2661044,107674
2624,1,5116302,80468
2598,1,207805,20433
2599,1,12851524,80359
2600,1,9421570,86556
2601,1,6450804,107326
2602,1,108778,107545
2603,1,1442437,106689
2604,1,3398228,106689
2605,1,468569,66005
2606,1,4779682,96007
2607,1,10168312,51739
2608,1,6468322,91712
2609,,3811906,107549
2610,1,443706,107688
2611,1,3228774,5166
2612,1,9179974,106328
2613,,13069986,107304
2614,1,5164432,107304
2615,1,1442437,107693
2616,,1745787,51717
2617,1,112697,91392
2618,1,5421602,107567
2619,1,286716,107701
2620,1,903747,106605
2621,1,2401878,107583
2622,1,66207,30408
2623,1,6878820,103691
2625,1,2994190,103530
2626,1,4016454,1
2627,,1320261,105713
2628,1,2239822,86643
2629,1,993840,107060
2630,1,1520211,101800
2631,1,1241317,106446
2632,1,439572,104540
2633,1,3480822,54472
2634,1,870154,107476
2635,1,3811906,106305
2636,1,9882084,54116
2637,1,4052886,57807
2638,1,320661,87770
2639,1,8772262,24189
2640,1,12801262,69007
2641,1,2948356,53432
2642,1,215129,107564
2643,1,4590256,107584
2644,1,9421570,68142
2645,1,180093,106782
2646,1,1375666,107079
2647,1,1266029,107497
2648,1,12302540,107731
2649,1,68646,32202
2650,1,3733778,85709
2651,1,71562,32202
2652,1,99674,32202
2653,1,1160419,74458
2654,1,3799232,107731
2655,1,469494,63213
2656,1,289848,107629
2657,1,5834204,5520
2658,1,9421570,107060
2659,1,1270797,104932
2660,1,2442560,104932
2661,1,1375666,104932
2662,1,8103070,107636
2663,1,6586318,59127
2664,1,2582846,105729
2665,1,3890160,102524
2666,1,1259528,102524
2667,1,10166602,65177
2668,1,5164214,79477
2669,1,3626476,15028
2670,1,293429,75753
2671,1,108550,107646
2672,1,5555260,14994
2673,1,5116302,56028
2674,1,5116302,88648
2675,1,2788432,1
2676,1,12851524,83510
2677,1,10168312,107654
2678,1,993846,102818
2679,,12783454,72850
2680,1,914798,57720
2681,,416320,84289
2682,1,7134908,67190
2683,1,2005151,1
2684,1,5116302,24705
2685,1,1160419,2697
2686,1,4590256,101884
2687,1,1520211,105832
2688,1,253474,95475
2689,1,4819498,71271
2690,1,1590089,72769
2691,1,2660734,107662
2692,1,4052886,107662
2693,1,1392190,100000
2694,1,13069986,102409
2695,1,5071412,57807
2696,1,1345836,78517
2697,1,6472976,107674
2698,1,9347730,105185
2699,1,1723121,106059
2700,1,13069986,53231
2781,1,1800241,72604
2782,1,1013752,68633
2783,1,7203552,51883
2701,1,6334354,107670
2702,1,5572566,107385
2703,1,207805,107682
2704,1,3647998,102356
2705,1,903747,51883
2706,,105958,107693
2707,,5116302,58914
2708,1,10366460,103067
2709,1,8836988,106757
2710,1,10155932,104832
2711,1,1405406,62833
2712,1,5168832,86504
2713,1,11937662,107699
2164,1,14781024,1
2714,1,5116302,80587
2715,1,241527,58902
2716,1,295297,58902
2717,1,304141,58902
2718,1,330373,58902
2719,,405159,107121
2720,1,104014,91231
2721,1,98063,91231
2722,1,174931,91231
2723,1,1263750,91231
2724,1,6235008,91231
2725,1,2002718,91231
2726,1,5433138,57796
2727,1,1641384,97403
2728,1,10886166,72586
2729,1,1807950,107689
2731,1,6289452,107689
2732,1,12801262,107689
2733,1,7767422,107853
2734,1,1028532,107633
2735,1,5116302,107633
2736,1,7767422,72850
2737,1,7069210,20470
2738,,14091818,29731
2739,1,5013056,57696
2740,1,110912,26749
2741,1,1392190,96745
2742,1,7134908,107640
2743,1,7767422,107640
2744,1,5013056,107384
2745,1,13069986,107384
2746,1,7767422,81220
2747,1,5001718,107304
2748,1,4590256,23352
2749,1,102926,71467
2750,1,117765,91231
2751,1,7767422,91231
2752,1,477080,103769
2753,1,5164214,94356
2755,1,377092,80468
2756,1,13400006,91176
2757,1,4777008,96277
2754,,7097896,103382
2758,1,1790864,107881
2759,1,7767422,64576
2760,1,1172570,107681
2761,1,7767422,72193
2762,1,1845307,70990
2763,,7767422,85387
2764,1,11051886,73397
2765,1,7097896,73397
2766,1,377092,82693
2767,1,12540080,101489
2768,1,1099212,107400
2769,1,1645170,73375
2770,1,68646,73375
2771,1,137523,73375
2772,1,993846,73375
2773,1,1520211,83935
2774,1,54331,91444
2775,1,107554,106018
2776,1,7767422,101502
2777,1,4799066,107735
2778,,289879,107658
2779,,9421570,81509
2780,1,5073620,65123
2784,1,993846,89202
2785,1,411008,107906
2786,1,6468322,54937
2787,1,86250,73375
2788,1,172495,73375
2789,,110912,73375
2790,,133093,73375
2791,1,119081,73375
2792,,114369,73375
2793,1,2442560,73375
2794,1,7286456,106972
2795,,7349910,107153
2796,1,10168312,107411
2797,,7767422,73838
2798,1,903747,107635
2799,1,944947,101015
2800,1,110912,95475
2801,1,7767422,68305
2802,1,1596343,68633
2803,1,1439572,107748
2804,1,4052886,65503
2805,1,379623,79477
2806,1,2249364,107754
2807,1,3647998,104595
2808,1,1392190,84373
2809,1,3647998,76238
2810,1,5013056,104595
2811,1,1392190,104595
2812,1,5164214,104595
2813,,1520211,68873
2814,1,1520211,94678
2815,,12783454,101884
2816,1,3480822,87169
2817,,4590256,107651
2818,1,2861424,102514
2819,,13069986,75661
2820,1,3344680,90664
2821,1,42192,107696
2822,,7949218,103085
2823,1,10276470,107771
2824,,3801314,27940
2825,1,8290698,107948
2826,1,947798,65328
2827,1,1392190,54116
2828,1,5164214,54116
2829,,4016454,68653
2830,1,2322441,66118
2831,1,1695360,107629
2832,1,4052886,107766
2833,1,4779682,107968
2834,1,5013056,80468
2835,1,2294449,80468
2836,1,7949218,106728
2837,1,3344680,106305
2838,1,2382320,107948
2839,1,1663202,37938
2840,,165207,107971
2841,1,461770,87169
2842,1,108778,107807
2843,,4590256,38014
2844,1,371746,39809
2845,1,8772296,107385
2846,1,1800241,106757
2847,,1954206,60287
2848,1,6932874,107689
2849,1,5164214,90565
2851,1,107034,87169
2852,1,10276470,96635
2853,1,1924245,99869
2854,1,3799232,85387
2855,1,9784456,85387
2856,1,133093,107997
2857,1,5013056,107997
2858,1,1853728,107997
2859,1,3718778,107754
2860,1,6257970,107367
2861,,13069986,100715
2862,1,337876,57807
2863,,3480822,67824
2864,1,11256260,107842
2865,,9664108,100498
2866,,398713,103939
2867,1,325980,32202
2868,1,383574,32202
2869,1,449088,32202
2870,1,1298650,32202
2871,1,2637276,32404
2872,,2322441,32404
2873,1,6468322,64689
2874,1,12783454,96531
2875,1,13234058,1
2876,1,6372694,25542
2877,1,903747,81843
2878,1,6487482,74265
2879,1,4052886,81943
2880,1,7767422,1
2881,1,7203552,1
2882,1,2310332,49347
2883,1,5164214,79502
2884,1,8134470,107852
2885,1,4052886,98237
2886,,10155932,107731
2887,1,903747,76785
2888,1,14781024,6359
2889,1,3032476,107807
2890,1,1588173,107807
2891,1,332280,107807
2892,1,7767422,53945
2893,,13069986,54352
2894,1,11322920,85709
2895,1,379623,107869
2896,1,6468322,107622
2897,1,1293847,96007
2898,1,800080,105357
2899,1,1300854,105357
2900,1,4230076,76398
2901,,2296682,5842
2902,1,5323662,100020
2903,1,2788710,100000
2904,1,1475582,94007
2905,1,1300854,94007
2906,1,7767422,93359
2907,1,5164214,61416
2908,1,7767422,104423
2909,1,1981115,105357
2910,1,1843866,105357
2911,1,2015381,105357
2912,1,3498820,105357
2913,1,3896198,105357
2914,1,2250912,105357
2915,1,1211837,105357
2916,1,1825683,105357
2917,1,3501632,105357
2918,1,5095030,105357
2919,1,4154756,105357
2920,1,4154796,105357
2921,1,6320628,105357
2922,1,7767422,94007
2923,1,2467372,106216
2924,1,5164214,85902
2925,,2306299,79759
2926,1,434409,39032
2927,1,4052886,107900
2928,,386676,104349
2929,1,1261978,30039
2930,1,3612032,30039
2931,1,1865567,30039
2932,1,804555,30039
2933,1,295700,30039
2934,1,2375779,30039
2935,1,9586294,15030
2936,1,299977,15030
2937,1,9426210,15030
2938,1,327056,15030
2939,1,2140203,15030
2940,1,1675434,71467
2941,1,7767422,30224
2942,1,12851524,86875
2943,1,1392190,80245
2944,,386676,78630
2945,1,1905041,68633
2946,1,1392190,53432
2947,1,7767422,15488
2948,1,7949218,94946
2949,,386676,63627
2950,1,5571754,72850
2951,1,7949218,106242
2952,1,215681,43626
2953,,379623,74118
2954,1,5460658,102938
2955,1,5460658,51105
2956,1,3569230,94901
2957,1,1645170,107922
2958,1,7767422,15024
2959,1,9421570,102319
2960,,2788710,12090
2961,1,3811906,106216
2962,,6472976,21187
2963,1,13069986,21187
2964,1,7767422,107909
2965,1,10954652,20453
2966,1,3569230,85074
2968,,1468737,108080
2969,1,3228774,108081
2970,1,2873282,107943
2971,1,903747,95475
2972,,7767422,69093
2973,1,816692,95475
2974,1,948470,107827
2975,,4937564,107827
2976,1,2278871,107907
2977,1,3228774,108085
2978,1,7767422,104799
2979,1,379623,104935
2980,1,2980516,63213
2981,1,7949218,107646
2982,1,477348,106921
2983,1,903747,107933
2984,1,108778,107933
2985,1,2632424,24533
2986,1,9110170,30039
2987,,6499752,101867
2988,1,2372162,107976
2989,,2382009,59317
2990,1,8717446,87169
2991,1,1847541,87169
2992,1,120824,87169
2993,1,127536,87169
2994,1,3569230,80468
2995,1,4823776,90878
2996,1,7767422,107774
2997,1,2194499,107980
2998,1,1392190,63942
2999,,1520211,107984
3000,,7286456,107655
3001,1,137523,107515
3002,1,4052886,71560
3003,1,7737528,108102
3004,1,13069986,108106
3005,1,7767422,81943
3006,,5078852,72089
3007,1,1263750,107807
3008,,420293,30882
3009,1,8760932,83510
3010,1,7767422,107997
3011,,2584384,31208
3012,1,7767422,107995
3013,,4465564,38307
3014,,9421570,107994
3015,1,2096673,107869
3016,1,3107288,107869
3017,,1837492,107385
3018,,5420376,107385
3019,1,120735,106757
3020,1,141842,107989
3021,1,1837492,107818
3022,1,1231583,107997
3023,1,9243946,107997
2850,1,6264654,107670
3024,1,6598238,108001
3025,1,6334354,108123
3026,1,7949218,57520
3027,1,2708782,108124
3028,1,108778,97663
3029,1,1587310,69006
3030,1,10919420,1
3031,1,411008,107807
3032,1,6264654,84020
3033,,7767422,84020
3034,1,10168312,84020
3035,,9327706,20453
3036,1,8836988,107807
3037,1,2294449,104595
3038,1,3569230,104595
3039,1,123865,105270
3040,1,108550,105270
3041,1,105323,105270
3042,1,120338,105270
3043,1,783233,105270
3044,1,3707106,105270
3045,1,264464,105270
3046,1,338751,105270
3047,1,407887,105270
3048,1,1343092,105270
3049,1,1663202,105270
3050,1,993846,105270
3051,1,6334354,98244
3052,,5013056,39032
3053,1,5039822,1
3054,1,5332732,92514
3055,1,2575988,108139
3056,1,3228774,15574
3057,,5168832,104230
3058,,1520211,20453
3059,,9376612,52503
3060,1,10080270,47688
3061,1,2452254,107981
3062,1,7767422,75318
3063,,6468322,79759
3064,1,3569230,6198
3065,1,5025394,1
3066,1,2873282,15024
3067,1,5025394,15024
3068,,10366460,107947
3069,,10473150,62150
3070,1,364569,80033
3071,1,118971,80033
3072,1,4550098,80033
3073,1,6487482,75387
3074,1,13196080,15024
3075,1,3569230,87346
3076,1,7286456,87346
3077,1,9777666,87346
3078,1,903624,49347
3079,1,1170358,49347
3080,1,81505,80033
3081,1,133093,80033
3082,1,816692,80033
3083,1,2788710,54237
3084,1,1375666,80033
3085,1,2294449,24705
3086,1,2788710,24705
3087,,9243804,23898
3088,1,8022928,106677
3089,1,1981115,84237
3090,1,2294449,103939
3091,1,7949218,93359
3092,1,103812,91231
3093,1,7767422,52503
3094,1,6751668,97303
3095,1,2994190,107981
3096,1,480249,107922
3097,1,10680614,106771
3098,1,6751668,80033
3099,1,3553976,80033
3100,1,449467,80033
3101,1,2632424,105293
3102,1,4052886,12610
3103,1,5109280,106536
3104,1,6468322,39382
3105,,5886046,106216
3106,,90763,82693
3107,1,139134,82693
3108,,5460658,82693
3109,1,6468322,107943
3110,1,5460658,75437
3111,1,139134,104230
3112,,7335184,20453
3113,1,96657,108063
3114,1,482571,94007
3115,1,5460658,22664
3116,1,13743822,75695
3117,1,1131734,75695
3118,,4590256,75318
3119,1,898266,107458
3120,1,10872600,107934
3121,,13069986,107655
3122,1,6472976,80033
3123,1,1935179,80033
3124,1,1270797,94707
3125,1,7767422,60783
3126,1,1869454,61955
3127,1,7767422,105832
3128,1,960144,95475
3129,1,417299,72667
3130,1,7767422,108032
3131,1,4052886,103067
3132,1,482571,71467
3133,1,7335184,108071
3134,1,10366460,107964
3135,1,7767422,59414
3136,1,1405406,69125
3137,1,829150,56463
3138,1,2713180,87924
3139,1,10155932,106400
3140,1,6723592,108102
3141,,4052886,108102
3142,1,8267604,103067
3143,1,816692,108107
3144,1,10155932,108102
3145,1,1667353,108107
3146,1,327597,88361
3147,1,10155932,71973
3148,1,13069986,49949
3149,1,3659388,63942
3150,1,4501244,91182
3151,1,7767422,88856
3152,1,5420376,108086
3153,1,7335184,76238
3154,1,7767422,26372
3155,1,7339826,77431
3156,1,1160419,107807
3157,1,383574,15024
3158,1,4786824,1
3159,1,4154796,95914
3160,1,386676,106689
3161,,90763,72235
3162,1,3032476,106558
3163,1,108778,91175
3164,1,10954652,97571
3165,1,139134,104595
3166,1,90763,104595
3167,1,407887,71467
3168,,7681970,108015
3169,,1291547,108015
3170,,5168832,108015
3171,,262699,108015
3172,1,1520211,85709
3173,1,6587640,75692
3174,1,356910,86554
3175,1,903747,94616
3176,1,2674426,102474
3177,1,467200,79879
3178,1,302640,108121
3179,1,6806448,108121
3180,1,320661,108121
3181,,6802400,108121
3182,1,9421570,69128
3183,1,15384346,64443
3184,1,108778,108283
3185,1,7767422,76650
3186,1,1520211,108283
3187,1,139134,94181
3188,1,90763,94181
3189,1,5421602,81943
3190,1,7798634,81943
3191,1,5774062,81943
3192,1,8160834,81943
3193,1,10366460,81943
3194,1,493464,68873
3195,1,944947,108148
3196,1,2632424,107401
3197,1,7366338,107735
3198,1,493479,108045
3199,,5013056,64975
3200,,5460658,57796
3201,1,808096,107956
3202,1,5460658,85902
3203,1,1667353,87169
3204,,90763,79278
3205,1,1667321,79320
3206,1,1192628,1
3207,1,2575988,1256
3208,1,4633694,77197
3209,1,7767422,108148
3210,1,12920838,108319
3211,1,9730822,89714
3212,1,8242084,8139
3213,,2531344,69936
3214,,5456546,107922
3215,,13767550,107649
3216,1,3480822,102571
3217,1,4937564,106568
3218,1,2467372,67190
3219,,8359848,108135
3220,1,3501632,104450
3221,1,6902332,66415
3222,1,9426852,108162
3223,1,6264654,107323
3224,1,1375666,108107
3225,1,7767422,107887
3226,1,10155932,108338
3227,1,7248248,108148
3228,1,4685762,82693
3229,1,1869454,80111
3230,1,10155932,80111
3231,1,2442560,39032
3232,1,5433140,108342
3233,1,107688,80033
3234,1,50083,80033
3235,,213847,80033
3236,1,4178092,80033
3237,1,6264654,106145
3238,,13069986,103705
3239,,4126476,103705
3240,1,3521164,97750
3241,1,5886046,104080
3242,1,2393827,108167
3243,1,2109248,108167
3244,1,7097896,108357
3245,1,2872732,92900
3246,1,5311514,92900
3247,1,7767422,107633
3248,1,1276104,107633
3249,,1291547,106216
3250,1,5886046,101970
3251,1,6554240,104080
3252,1,162222,104221
3253,1,1536044,28408
3254,,2378191,106216
3255,1,7097896,107670
3256,1,12920708,107670
3257,1,1415154,108377
3258,1,6587640,63942
3259,1,3228774,100675
3260,,145531,107805
3261,1,5886046,75318
3262,1,6146586,108175
3263,1,4425200,108175
3264,1,2911666,108175
3265,1,9376612,108384
3266,1,7767422,108145
3267,1,1837492,105293
3268,1,13069986,108229
3269,1,3569230,108234
3270,1,7767422,108222
3271,1,10613844,95528
3272,1,3895150,42528
3273,,9844522,97088
3274,,12361974,83379
3275,,5168832,106216
3276,1,5323662,103705
3277,1,12809988,107995
3278,1,12809988,108400
3279,1,10155932,94946
3280,1,5168832,108248
3281,1,1567432,77476
3282,1,2180411,108107
3283,1,2575988,107987
3284,1,103919,101681
3285,1,408236,101681
3286,1,1659337,78521
3287,1,1316622,15488
3288,1,6384676,73397
3289,1,9327706,15024
3290,1,11761176,15024
3291,1,11761176,80394
3292,1,5753856,105845
3293,1,2632424,103981
3294,,3215910,15488
3295,1,7255502,1
3296,1,11815682,1
3297,1,1302006,52503
3298,,1160419,100362
3299,1,1869454,91997
3300,1,10155932,100583
3301,1,10986410,26372
3302,,4084744,108263
3303,1,1415154,91369
3304,,11235772,23352
3305,1,7949218,107915
3306,1,7767422,107915
3307,,1869454,27277
3308,1,8772296,104595
3309,,13069986,108261
3310,,4881806,108197
3311,1,108778,108268
3312,1,443706,108077
3313,1,9134194,57796
3314,1,840196,57796
3315,1,1837492,57796
3316,1,8778064,57796
3317,1,5420376,57796
3318,1,5924572,57796
3319,1,8075260,108429
3320,1,1781769,56702
3321,1,2304589,56702
3322,1,13196080,44545
3323,1,1837492,75932
3324,1,10886166,62448
3325,1,412142,108277
3326,1,993846,75932
3327,1,71233,108431
3328,1,7645192,104595
3329,1,3322566,104595
3330,1,5288312,104595
3331,1,10062292,104595
3332,,4465564,108240
3333,1,1869454,77273
3334,1,378793,107981
3335,1,5039822,107046
3336,1,1570728,62060
3337,1,4052886,93883
3338,1,253474,71467
3339,1,8228288,19757
3340,1,3281548,47688
3341,,4685762,68142
3342,,2485988,108222
3343,1,903747,108286
3344,1,7975244,108341
3345,,7268738,105912
3346,1,10473150,108314
3347,1,13069986,105148
3348,1,7949218,96175
3349,1,6439020,79320
3350,1,6079772,95102
3351,1,7767422,108298
3352,,8398600,106496
3353,1,4787052,108471
3354,1,1392170,107943
3355,1,6468322,108148
3356,1,1981128,82798
3357,1,1415154,79766
3358,1,298203,75291
3359,1,108778,108303
3360,1,3159564,15488
3361,1,8760932,108329
3362,,11027830,105160
3363,1,12851524,108506
3364,1,2948372,107852
3365,1,1520211,108068
3366,1,81505,102938
3367,1,5433138,108341
3368,1,1155076,108341
3369,,10954652,108492
3370,1,7134908,104595
3371,1,7120662,104595
3372,1,7949218,104595
3373,,3774694,93859
3374,1,903747,104595
3375,1,7737528,50245
3376,,213847,93859
3377,,290673,93859
3378,,10919420,84289
3379,1,482603,106007
3380,,10155932,95107
3381,1,9077530,105519
3382,1,1843230,80245
3383,,6334354,59127
3384,1,1415154,79477
3385,1,2290397,108192
3386,1,106489,108362
3387,1,6738136,108369
3388,,10919420,51824
3389,1,1415154,57796
